day,oxygen,,,,,1/9/2023 13:34,0.18709677
,,,,,,4/9/2023 12:25,0.1416129
,,,,,,4/9/2023 12:39,0.18709677
,,,,,,4/9/2023 13:00,0.21193548
,,,,,,4/9/2023 13:07,0.19193548
,,,,,,4/9/2023 13:14,0.15354839
,,,,,,4/9/2023 13:21,0.16129032
,,,,,,4/9/2023 13:49,0.17516127
,,,,,,4/9/2023 13:57,0.18387097
,,,,,,4/9/2023 14:04,0.18612902
,,,,,,4/9/2023 14:11,0.18709677
,,,,,,4/9/2023 14:25,0.12580645
,,,,,,4/9/2023 14:32,0.1851613
,,,,,,4/9/2023 14:39,0.1696774
,,,,,,4/9/2023 14:46,0.19129032
,,,,,,4/9/2023 15:00,0.14967743
,,,,,,4/9/2023 15:07,0.16322581
,,,,,,4/9/2023 15:14,0.16193548
,,,,,,4/9/2023 15:21,0.17129032
,,,,,,4/9/2023 15:36,0.19032258
,,,,,,4/9/2023 15:57,0.16999999
,,,,,,4/9/2023 16:25,0.17129032
,,,,,,4/9/2023 16:32,0.20290323
,,,,,,4/9/2023 16:39,0.19967744
,,,,,,4/9/2023 17:00,0.16935483
,,,,,,4/9/2023 17:29,0.15322581
,,,,,,4/9/2023 18:04,0.18354838
,,,,,,4/9/2023 18:11,0.17
,,,,,,4/9/2023 18:25,0.12903225
,,,,,,4/9/2023 18:39,0.16354838
,,,,,,4/9/2023 18:46,0.17645161
,,,,,,4/9/2023 18:54,0.16129032
,,,,,,4/9/2023 19:43,0.15967742
,,,,,,4/9/2023 19:50,0.17129032
,,,,,,4/9/2023 19:57,0.14838707
,,,,,,4/9/2023 20:04,0.18096775
,,,,,,4/9/2023 20:11,0.18096775
,,,,,,4/9/2023 20:32,0.17387097
,,,,,,4/9/2023 20:40,0.12225807
,,,,,,4/9/2023 20:47,0.15129033
,,,,,,4/9/2023 20:54,0.13612902
,,,,,,4/9/2023 21:01,0.18838711
,,,,,,4/9/2023 21:08,0.14225806
,,,,,,4/9/2023 21:15,0.1783871
,,,,,,4/9/2023 21:22,0.13838708
,,,,,,4/9/2023 21:29,0.18903224
,,,,,,4/9/2023 21:36,0.15741935
,,,,,,4/9/2023 21:43,0.17580645
,,,,,,4/9/2023 21:50,0.17516127
,,,,,,4/9/2023 22:04,0.16290322
,,,,,,4/9/2023 22:11,0.14096776
,,,,,,4/9/2023 22:19,0.17741935
,,,,,,4/9/2023 22:33,0.19225803
,,,,,,4/9/2023 22:40,0.21774192
,,,,,,4/9/2023 22:47,0.2
,,,,,,4/9/2023 22:54,0.1664516
,,,,,,4/9/2023 23:01,0.13774195
,,,,,,4/9/2023 23:15,0.20129032
,,,,,,4/9/2023 23:22,0.14580643
,,,,,,4/9/2023 23:29,0.15709677
,,,,,,4/9/2023 23:36,0.15322581
,,,,,,4/9/2023 23:43,0.1816129
,,,,,,4/9/2023 23:50,0.13516131
,,,,,,5/9/2023 0:05,0.18645161
,,,,,,5/9/2023 0:12,0.15354839
,,,,,,5/9/2023 0:19,0.17419355
,,,,,,5/9/2023 0:26,0.1419355
,,,,,,5/9/2023 0:33,0.15064517
,,,,,,5/9/2023 0:40,0.14741936
,,,,,,5/9/2023 0:47,0.13258065
,,,,,,5/9/2023 0:54,0.18967743
,,,,,,5/9/2023 1:01,0.16129032
,,,,,,5/9/2023 1:08,0.19387098
,,,,,,5/9/2023 1:15,0.18225807
,,,,,,5/9/2023 1:22,0.15032259
,,,,,,5/9/2023 1:29,0.17387097
,,,,,,5/9/2023 1:37,0.14838709
,,,,,,5/9/2023 1:44,0.16129032
,,,,,,5/9/2023 1:51,0.17709675
,,,,,,5/9/2023 1:58,0.1632258
,,,,,,5/9/2023 2:05,0.14064518
,,,,,,5/9/2023 2:12,0.1416129
,,,,,,5/9/2023 2:19,0.18032257
,,,,,,5/9/2023 2:26,0.13903224
,,,,,,5/9/2023 2:33,0.16645162
,,,,,,5/9/2023 2:40,0.18032259
,,,,,,5/9/2023 2:47,0.13999999
,,,,,,5/9/2023 2:54,0.13354838
,,,,,,5/9/2023 3:01,0.13354838
,,,,,,5/9/2023 3:08,0.12677419
,,,,,,5/9/2023 3:16,0.20387097
,,,,,,5/9/2023 3:23,0.15258065
,,,,,,5/9/2023 3:30,0.15354839
,,,,,,5/9/2023 3:37,0.1267742
,,,,,,5/9/2023 3:44,0.18354839
,,,,,,5/9/2023 3:51,0.13
,,,,,,5/9/2023 3:58,0.13451612
,,,,,,5/9/2023 4:05,0.12548387
,,,,,,5/9/2023 4:12,0.17419356
,,,,,,5/9/2023 4:19,0.18999998
,,,,,,5/9/2023 4:26,0.17774194
,,,,,,5/9/2023 4:33,0.16290322
,,,,,,5/9/2023 4:40,0.13870966
,,,,,,5/9/2023 4:48,0.12064515
,,,,,,5/9/2023 4:55,0.21258064
,,,,,,5/9/2023 5:02,0.18580644
,,,,,,5/9/2023 5:09,0.1680645
,,,,,,5/9/2023 5:16,0.20064516
,,,,,,5/9/2023 5:23,0.12548387
,,,,,,5/9/2023 5:30,0.1467742
,,,,,,5/9/2023 5:37,0.20354839
,,,,,,5/9/2023 5:44,0.13741936
,,,,,,5/9/2023 5:51,0.14935485
,,,,,,5/9/2023 5:58,0.18032257
,,,,,,5/9/2023 6:05,0.17258063
,,,,,,5/9/2023 6:12,0.18064515
,,,,,,5/9/2023 6:19,0.13032259
,,,,,,5/9/2023 6:27,0.20935483
,,,,,,5/9/2023 6:34,0.13387096
,,,,,,5/9/2023 6:41,0.15096773
,,,,,,5/9/2023 6:48,0.15290323
,,,,,,5/9/2023 6:55,0.1696774
,,,,,,5/9/2023 7:02,0.16548386
,,,,,,5/9/2023 7:09,0.1851613
,,,,,,5/9/2023 7:30,0.14000002
,,,,,,5/9/2023 7:37,0.14870968
,,,,,,5/9/2023 7:44,0.14677419
,,,,,,5/9/2023 7:51,0.17967743
,,,,,,5/9/2023 7:59,0.1367742
,,,,,,5/9/2023 8:06,0.1616129
,,,,,,5/9/2023 8:13,0.17548387
,,,,,,5/9/2023 8:41,0.15419355
,,,,,,5/9/2023 8:48,0.14354838
,,,,,,5/9/2023 8:55,0.18870968
,,,,,,5/9/2023 9:02,0.1851613
,,,,,,5/9/2023 9:09,0.14064516
,,,,,,5/9/2023 9:16,0.17612904
,,,,,,5/9/2023 9:23,0.19322582
,,,,,,5/9/2023 9:30,0.16387098
,,,,,,5/9/2023 9:38,0.20354839
,,,,,,5/9/2023 9:45,0.18612903
,,,,,,5/9/2023 9:52,0.22935483
,,,,,,5/9/2023 9:59,0.18483871
,,,,,,5/9/2023 10:06,0.15225805
,,,,,,5/9/2023 10:13,0.15387097
,,,,,,5/9/2023 10:20,0.14129034
,,,,,,5/9/2023 10:27,0.1432258
,,,,,,5/9/2023 10:34,0.14838709
,,,,,,5/9/2023 10:41,0.20548387
,,,,,,5/9/2023 10:48,0.1296774
,,,,,,5/9/2023 10:55,0.18516131
,,,,,,5/9/2023 11:02,0.12193549
,,,,,,5/9/2023 11:09,0.14741936
,,,,,,5/9/2023 11:16,0.2
,,,,,,5/9/2023 11:31,0.13387097
,,,,,,5/9/2023 11:38,0.21870966
,,,,,,5/9/2023 11:52,0.12387097
,,,,,,5/9/2023 11:59,0.15548387
,,,,,,5/9/2023 12:06,0.12225805
,,,,,,5/9/2023 12:20,0.13225807
,,,,,,5/9/2023 12:27,0.14935485
,,,,,,5/9/2023 12:34,0.15645161
,,,,,,5/9/2023 12:41,0.16774192
,,,,,,5/9/2023 12:48,0.14451613
,,,,,,5/9/2023 12:55,0.13129032
,,,,,,5/9/2023 13:03,0.17612903
,,,,,,5/9/2023 13:10,0.17
,,,,,,5/9/2023 13:24,0.16
,,,,,,5/9/2023 13:38,0.15290323
,,,,,,5/9/2023 13:45,0.18096775
,,,,,,5/9/2023 14:20,0.18806453
,,,,,,5/9/2023 14:34,0.14774194
,,,,,,5/9/2023 15:03,0.18612903
,,,,,,5/9/2023 15:17,0.15322581
,,,,,,5/9/2023 15:24,0.17290321
,,,,,,5/9/2023 15:31,0.18548387
,,,,,,5/9/2023 15:45,0.16774192
,,,,,,5/9/2023 16:28,0.17870967
,,,,,,5/9/2023 16:35,0.16225806
,,,,,,5/9/2023 16:56,0.13193549
,,,,,,5/9/2023 17:03,0.2032258
,,,,,,5/9/2023 17:10,0.11870967
,,,,,,5/9/2023 17:17,0.16935483
,,,,,,5/9/2023 17:24,0.14677419
,,,,,,5/9/2023 17:38,0.13290322
,,,,,,5/9/2023 18:14,0.13032259
,,,,,,5/9/2023 18:21,0.15258065
,,,,,,5/9/2023 18:28,0.16774192
,,,,,,5/9/2023 18:56,0.1396774
,,,,,,5/9/2023 19:17,0.20000002
,,,,,,5/9/2023 19:31,0.18774195
,,,,,,5/9/2023 19:38,0.18258065
,,,,,,5/9/2023 19:45,0.15322581
,,,,,,5/9/2023 19:53,0.15870968
,,,,,,5/9/2023 20:00,0.14387095
,,,,,,5/9/2023 20:07,0.15548387
,,,,,,5/9/2023 20:42,0.12516129
,,,,,,5/9/2023 20:49,0.13387097
,,,,,,5/9/2023 20:56,0.2032258
,,,,,,5/9/2023 21:03,0.19096775
,,,,,,5/9/2023 21:10,0.124838695
,,,,,,5/9/2023 21:17,0.15032259
,,,,,,5/9/2023 21:24,0.12193547
,,,,,,5/9/2023 21:32,0.13064516
,,,,,,5/9/2023 21:39,0.1451613
,,,,,,5/9/2023 21:46,0.12580645
,,,,,,5/9/2023 22:00,0.14741936
,,,,,,5/9/2023 22:07,0.14903225
,,,,,,5/9/2023 22:14,0.13709678
,,,,,,5/9/2023 22:21,0.12322581
,,,,,,5/9/2023 22:28,0.14548388
,,,,,,5/9/2023 22:35,0.1880645
,,,,,,5/9/2023 22:42,0.1483871
,,,,,,5/9/2023 22:49,0.1464516
,,,,,,5/9/2023 22:56,0.21516128
,,,,,,5/9/2023 23:04,0.15387097
,,,,,,5/9/2023 23:11,0.15806451
,,,,,,5/9/2023 23:18,0.14419356
,,,,,,5/9/2023 23:25,0.20709679
,,,,,,5/9/2023 23:32,0.15354839
,,,,,,5/9/2023 23:39,0.16225806
,,,,,,5/9/2023 23:46,0.12258063
,,,,,,5/9/2023 23:53,0.14419354
,,,,,,6/9/2023 0:07,0.14290324
,,,,,,6/9/2023 0:21,0.12612903
,,,,,,6/9/2023 0:28,0.14483872
,,,,,,6/9/2023 0:35,0.14677419
,,,,,,6/9/2023 0:42,0.112580635
,,,,,,6/9/2023 0:50,0.1435484
,,,,,,6/9/2023 0:57,0.17612903
,,,,,,6/9/2023 1:04,0.13838708
,,,,,,6/9/2023 1:11,0.16225806
,,,,,,6/9/2023 1:18,0.1532258
,,,,,,6/9/2023 1:25,0.16967742
,,,,,,6/9/2023 1:32,0.17032258
,,,,,,6/9/2023 1:39,0.1283871
,,,,,,6/9/2023 1:46,0.19354838
,,,,,,6/9/2023 1:53,0.15870968
,,,,,,6/9/2023 2:00,0.15161291
,,,,,,6/9/2023 2:07,0.21064517
,,,,,,6/9/2023 2:15,0.13838708
,,,,,,6/9/2023 2:22,0.1764516
,,,,,,6/9/2023 2:29,0.17774191
,,,,,,6/9/2023 2:36,0.14064516
,,,,,,6/9/2023 2:43,0.13548388
,,,,,,6/9/2023 2:50,0.14225808
,,,,,,6/9/2023 3:04,0.1929032
,,,,,,6/9/2023 3:11,0.15580645
,,,,,,6/9/2023 3:18,0.14870968
,,,,,,6/9/2023 3:25,0.12935483
,,,,,,6/9/2023 3:32,0.18483871
,,,,,,6/9/2023 3:39,0.14225806
,,,,,,6/9/2023 3:46,0.1435484
,,,,,,6/9/2023 3:54,0.13870968
,,,,,,6/9/2023 4:01,0.16677418
,,,,,,6/9/2023 4:08,0.1819355
,,,,,,6/9/2023 4:15,0.16161291
,,,,,,6/9/2023 4:22,0.18967743
,,,,,,6/9/2023 4:29,0.19548388
,,,,,,6/9/2023 4:36,0.19516128
,,,,,,6/9/2023 4:43,0.14806451
,,,,,,6/9/2023 4:50,0.17645161
,,,,,,6/9/2023 4:57,0.1716129
,,,,,,6/9/2023 5:04,0.14387098
,,,,,,6/9/2023 5:11,0.15935484
,,,,,,6/9/2023 5:18,0.21064517
,,,,,,6/9/2023 5:26,0.1632258
,,,,,,6/9/2023 5:33,0.1432258
,,,,,,6/9/2023 5:40,0.13935484
,,,,,,6/9/2023 5:47,0.13645162
,,,,,,6/9/2023 5:54,0.13290323
,,,,,,6/9/2023 6:01,0.16064516
,,,,,,6/9/2023 6:08,0.1283871
,,,,,,6/9/2023 6:22,0.14935483
,,,,,,6/9/2023 6:29,0.1696774
,,,,,,6/9/2023 6:36,0.12935485
,,,,,,6/9/2023 6:43,0.18225805
,,,,,,6/9/2023 6:51,0.14161292
,,,,,,6/9/2023 6:58,0.18387099
,,,,,,6/9/2023 7:05,0.12354839
,,,,,,6/9/2023 7:19,0.16935483
,,,,,,6/9/2023 7:26,0.14129032
,,,,,,6/9/2023 7:40,0.14290322
,,,,,,6/9/2023 7:47,0.12903225
,,,,,,6/9/2023 7:54,0.16548386
,,,,,,6/9/2023 8:01,0.12903227
,,,,,,6/9/2023 8:08,0.13258064
,,,,,,6/9/2023 8:15,0.16741936
,,,,,,6/9/2023 8:22,0.15548387
,,,,,,6/9/2023 8:30,0.21387096
,,,,,,6/9/2023 8:51,0.18645161
,,,,,,6/9/2023 8:58,0.14064516
,,,,,,6/9/2023 9:05,0.14387098
,,,,,,6/9/2023 9:12,0.18645161
,,,,,,6/9/2023 9:47,0.15935484
,,,,,,6/9/2023 10:01,0.16225806
,,,,,,6/9/2023 10:16,0.13032256
,,,,,,6/9/2023 10:51,0.15645161
,,,,,,6/9/2023 11:26,0.18870969
,,,,,,6/9/2023 11:40,0.16032258
,,,,,,6/9/2023 11:55,0.18032259
,,,,,,6/9/2023 12:02,0.15935484
,,,,,,6/9/2023 12:09,0.13258065
,,,,,,6/9/2023 12:23,0.16064516
,,,,,,6/9/2023 12:30,0.13580646
,,,,,,6/9/2023 12:37,0.1448387
,,,,,,6/9/2023 12:51,0.17709677
,,,,,,6/9/2023 12:58,0.22032256
,,,,,,6/9/2023 13:05,0.2132258
,,,,,,6/9/2023 13:12,0.12193549
,,,,,,6/9/2023 13:19,0.17
,,,,,,6/9/2023 13:26,0.19225807
,,,,,,6/9/2023 13:34,0.15258065
,,,,,,6/9/2023 13:41,0.1619355
,,,,,,6/9/2023 13:48,0.12064515
,,,,,,6/9/2023 13:55,0.20903225
,,,,,,6/9/2023 14:02,0.17064515
,,,,,,6/9/2023 14:09,0.15580645
,,,,,,6/9/2023 14:16,0.17548385
,,,,,,6/9/2023 14:23,0.12580645
,,,,,,6/9/2023 14:37,0.20129032
,,,,,,6/9/2023 14:44,0.17225806
,,,,,,6/9/2023 14:51,0.20419355
,,,,,,6/9/2023 14:58,0.20096774
,,,,,,6/9/2023 15:05,0.12225807
,,,,,,6/9/2023 15:27,0.15258065
,,,,,,6/9/2023 15:34,0.15258065
,,,,,,6/9/2023 15:41,0.15096775
,,,,,,6/9/2023 15:48,0.14645162
,,,,,,6/9/2023 15:55,0.14838709
,,,,,,6/9/2023 16:09,0.16354838
,,,,,,6/9/2023 16:16,0.15354839
,,,,,,6/9/2023 16:23,0.16290323
,,,,,,6/9/2023 16:30,0.12935485
,,,,,,6/9/2023 16:37,0.1664516
,,,,,,6/9/2023 16:51,0.15483871
,,,,,,6/9/2023 16:59,0.19935484
,,,,,,6/9/2023 17:06,0.17129032
,,,,,,6/9/2023 17:20,0.15645161
,,,,,,6/9/2023 17:27,0.1696774
,,,,,,6/9/2023 17:34,0.15967742
,,,,,,6/9/2023 17:41,0.18645163
,,,,,,6/9/2023 18:09,0.11870967
,,,,,,6/9/2023 18:16,0.18225807
,,,,,,6/9/2023 18:30,0.16
,,,,,,6/9/2023 18:37,0.15096775
,,,,,,6/9/2023 18:45,0.13451613
,,,,,,6/9/2023 18:52,0.20290323
,,,,,,6/9/2023 18:59,0.18
,,,,,,6/9/2023 19:13,0.16774194
,,,,,,6/9/2023 19:20,0.15806451
,,,,,,6/9/2023 19:27,0.20709677
,,,,,,6/9/2023 19:41,0.18032259
,,,,,,6/9/2023 20:02,0.15225807
,,,,,,6/9/2023 20:17,0.12516129
,,,,,,6/9/2023 20:24,0.18354838
,,,,,,6/9/2023 20:31,0.15096775
,,,,,,6/9/2023 20:45,0.14322582
,,,,,,6/9/2023 20:52,0.16677418
,,,,,,6/9/2023 21:06,0.16419354
,,,,,,6/9/2023 21:34,0.15419357
,,,,,,6/9/2023 22:03,0.12741935
,,,,,,6/9/2023 22:10,0.1448387
,,,,,,6/9/2023 22:17,0.16935484
,,,,,,6/9/2023 22:24,0.13322578
,,,,,,6/9/2023 22:31,0.16516128
,,,,,,6/9/2023 22:38,0.12387097
,,,,,,6/9/2023 22:45,0.17
,,,,,,6/9/2023 22:52,0.17903225
,,,,,,6/9/2023 22:59,0.12612903
,,,,,,6/9/2023 23:06,0.15483871
,,,,,,6/9/2023 23:13,0.15516129
,,,,,,6/9/2023 23:20,0.16258064
,,,,,,6/9/2023 23:28,0.15161291
,,,,,,6/9/2023 23:35,0.15258065
,,,,,,6/9/2023 23:49,0.119677424
,,,,,,6/9/2023 23:56,0.15903226
,,,,,,7/9/2023 0:03,0.20677419
,,,,,,7/9/2023 0:10,0.16935486
,,,,,,7/9/2023 0:24,0.17258063
,,,,,,7/9/2023 0:31,0.1448387
,,,,,,7/9/2023 0:45,0.15258065
,,,,,,7/9/2023 0:52,0.13580644
,,,,,,7/9/2023 0:59,0.1680645
,,,,,,7/9/2023 1:06,0.18096773
,,,,,,7/9/2023 1:14,0.17096773
,,,,,,7/9/2023 1:21,0.14419354
,,,,,,7/9/2023 1:28,0.12322579
,,,,,,7/9/2023 1:35,0.18290323
,,,,,,7/9/2023 1:42,0.1883871
,,,,,,7/9/2023 1:49,0.13096774
,,,,,,7/9/2023 1:56,0.19
,,,,,,7/9/2023 2:03,0.14935485
,,,,,,7/9/2023 2:10,0.17516127
,,,,,,7/9/2023 2:17,0.18258063
,,,,,,7/9/2023 2:24,0.17161289
,,,,,,7/9/2023 2:31,0.15967742
,,,,,,7/9/2023 2:39,0.19580644
,,,,,,7/9/2023 2:46,0.15612903
,,,,,,7/9/2023 2:53,0.15709677
,,,,,,7/9/2023 3:00,0.16290322
,,,,,,7/9/2023 3:07,0.18870966
,,,,,,7/9/2023 3:14,0.16709676
,,,,,,7/9/2023 3:21,0.19903226
,,,,,,7/9/2023 3:28,0.1583871
,,,,,,7/9/2023 3:35,0.12967741
,,,,,,7/9/2023 3:42,0.1816129
,,,,,,7/9/2023 3:49,0.13096774
,,,,,,7/9/2023 3:56,0.13741936
,,,,,,7/9/2023 4:03,0.16612904
,,,,,,7/9/2023 4:11,0.19806452
,,,,,,7/9/2023 4:18,0.15709677
,,,,,,7/9/2023 4:25,0.15451613
,,,,,,7/9/2023 4:32,0.17322579
,,,,,,7/9/2023 4:39,0.11870968
,,,,,,7/9/2023 4:46,0.16806452
,,,,,,7/9/2023 4:53,0.18483871
,,,,,,7/9/2023 5:00,0.13290323
,,,,,,7/9/2023 5:07,0.14741935
,,,,,,7/9/2023 5:14,0.17161289
,,,,,,7/9/2023 5:21,0.17548387
,,,,,,7/9/2023 5:28,0.15806451
,,,,,,7/9/2023 5:36,0.15129033
,,,,,,7/9/2023 5:43,0.16709678
,,,,,,7/9/2023 5:50,0.16580644
,,,,,,7/9/2023 5:57,0.18645161
,,,,,,7/9/2023 6:04,0.12774193
,,,,,,7/9/2023 6:11,0.14290322
,,,,,,7/9/2023 6:18,0.14258066
,,,,,,7/9/2023 6:25,0.18806452
,,,,,,7/9/2023 6:32,0.13064516
,,,,,,7/9/2023 6:39,0.14225808
,,,,,,7/9/2023 6:46,0.19129032
,,,,,,7/9/2023 6:53,0.17064516
,,,,,,7/9/2023 7:00,0.16612902
,,,,,,7/9/2023 7:22,0.14870968
,,,,,,7/9/2023 7:29,0.17129032
,,,,,,7/9/2023 7:36,0.15612903
,,,,,,7/9/2023 7:50,0.16935483
,,,,,,7/9/2023 7:57,0.16709676
,,,,,,7/9/2023 8:18,0.17580645
,,,,,,7/9/2023 8:25,0.20387097
,,,,,,7/9/2023 8:32,0.16225806
,,,,,,7/9/2023 8:54,0.15096775
,,,,,,7/9/2023 9:01,0.13709676
,,,,,,7/9/2023 9:08,0.16
,,,,,,7/9/2023 9:15,0.17999999
,,,,,,7/9/2023 9:22,0.18935484
,,,,,,7/9/2023 9:29,0.19451612
,,,,,,7/9/2023 9:36,0.16129032
,,,,,,7/9/2023 9:43,0.19870967
,,,,,,7/9/2023 9:50,0.1383871
,,,,,,7/9/2023 9:57,0.15741934
,,,,,,7/9/2023 10:18,0.1864516
,,,,,,7/9/2023 10:25,0.14645162
,,,,,,7/9/2023 10:33,0.12193549
,,,,,,7/9/2023 10:40,0.2280645
,,,,,,7/9/2023 10:47,0.115806445
,,,,,,7/9/2023 10:54,0.1648387
,,,,,,7/9/2023 11:01,0.1464516
,,,,,,7/9/2023 11:08,0.19258064
,,,,,,7/9/2023 11:36,0.15741935
,,,,,,7/9/2023 11:43,0.15419355
,,,,,,7/9/2023 11:50,0.13096775
,,,,,,7/9/2023 11:57,0.1351613
,,,,,,7/9/2023 12:04,0.1651613
,,,,,,7/9/2023 12:11,0.1664516
,,,,,,7/9/2023 12:19,0.16741934
,,,,,,7/9/2023 12:26,0.16354838
,,,,,,7/9/2023 12:33,0.13
,,,,,,7/9/2023 12:40,0.16741934
,,,,,,7/9/2023 13:01,0.13903226
,,,,,,7/9/2023 13:15,0.16612902
,,,,,,7/9/2023 13:22,0.14580646
,,,,,,7/9/2023 13:29,0.20129032
,,,,,,7/9/2023 13:50,0.13193548
,,,,,,7/9/2023 14:05,0.16064516
,,,,,,7/9/2023 14:19,0.15258065
,,,,,,7/9/2023 14:26,0.18161291
,,,,,,7/9/2023 14:33,0.16032258
,,,,,,7/9/2023 14:40,0.1432258
,,,,,,7/9/2023 14:47,0.19870968
,,,,,,7/9/2023 15:01,0.18774194
,,,,,,7/9/2023 15:08,0.13225806
,,,,,,7/9/2023 15:15,0.18741935
,,,,,,7/9/2023 15:22,0.16096775
,,,,,,7/9/2023 15:29,0.16548388
,,,,,,7/9/2023 15:36,0.1483871
,,,,,,7/9/2023 15:43,0.14935485
,,,,,,7/9/2023 15:51,0.13387097
,,,,,,7/9/2023 15:58,0.1616129
,,,,,,7/9/2023 16:05,0.14419354
,,,,,,7/9/2023 16:12,0.17612903
,,,,,,7/9/2023 16:19,0.14935485
,,,,,,7/9/2023 16:26,0.17483872
,,,,,,7/9/2023 16:33,0.20645162
,,,,,,7/9/2023 16:54,0.13161288
,,,,,,7/9/2023 17:01,0.1980645
,,,,,,7/9/2023 17:08,0.16709678
,,,,,,7/9/2023 17:15,0.15387097
,,,,,,7/9/2023 17:22,0.12741935
,,,,,,7/9/2023 17:29,0.16870968
,,,,,,7/9/2023 17:37,0.12580645
,,,,,,7/9/2023 17:44,0.17032257
,,,,,,7/9/2023 17:51,0.13419355
,,,,,,7/9/2023 17:58,0.1180645
,,,,,,7/9/2023 18:12,0.19935484
,,,,,,7/9/2023 18:19,0.15548387
,,,,,,7/9/2023 18:26,0.1583871
,,,,,,7/9/2023 18:33,0.15645161
,,,,,,7/9/2023 18:40,0.22096774
,,,,,,7/9/2023 18:47,0.17258064
,,,,,,7/9/2023 18:54,0.13548388
,,,,,,7/9/2023 19:01,0.13999999
,,,,,,7/9/2023 19:16,0.17161292
,,,,,,7/9/2023 19:23,0.13612905
,,,,,,7/9/2023 19:30,0.13419355
,,,,,,7/9/2023 19:37,0.14129032
,,,,,,7/9/2023 19:44,0.19806452
,,,,,,7/9/2023 19:51,0.1367742
,,,,,,7/9/2023 20:05,0.15096775
,,,,,,7/9/2023 20:12,0.15161291
